"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.369205596E1,1.543230046E-2,-3.474520060E-1,-2.186127167E0
3.370203996E1,3.245733677E-2,-1.073815573E-1,-2.413386805E0
3.371202496E1,1.449017697E-2,6.677571438E-2,-2.613083253E0
3.372200996E1,3.793998310E-2,2.594060214E-1,-2.743798928E0
3.373199496E1,4.988639742E-2,4.225477235E-1,-2.754659547E0
3.374197996E1,5.190617189E-2,5.269157720E-1,-2.668164024E0
3.375196496E1,5.171429185E-2,5.570371187E-1,-2.451151632E0
3.376194996E1,5.454039279E-2,5.804928589E-1,-2.159969063E0
3.377193496E1,6.208884213E-3,5.911952370E-1,-1.764126597E0
3.378191996E1,-1.476349776E-2,5.846441627E-1,-1.244551785E0
3.379190396E1,-5.504137583E-2,5.846198237E-1,-7.095789152E-1
3.380188896E1,-1.133410121E-1,5.863486261E-1,-2.087742501E-1
3.381187396E1,-2.643045628E-1,5.806094377E-1,2.054278886E-1
3.382185896E1,-4.106710418E-1,5.485812409E-1,5.410715157E-1
3.383184396E1,-4.956924079E-1,6.727166791E-1,8.745867562E-1
3.384182896E1,-5.398503247E-1,8.280409462E-1,1.035164162E0
3.385181396E1,-5.065261656E-1,9.339911051E-1,1.066419284E0
3.386179896E1,-5.032595820E-1,9.841743218E-1,1.039681721E0
3.387178396E1,-4.562239581E-1,9.765180507E-1,1.043337985E0
3.388176796E1,-3.494690761E-1,9.263196313E-1,1.143014300E0
3.389175296E1,-2.166278282E-1,8.579766438E-1,1.370042388E0
3.390173796E1,-1.004669872E-1,7.676010554E-1,1.673491246E0
3.391172296E1,-7.635760149E-2,5.998044580E-1,1.899949231E0
3.392170796E1,-1.287011451E-1,4.747852132E-1,1.977287428E0
3.393169296E1,-1.074815264E-1,2.909215636E-1,1.910018136E0
3.394167796E1,-7.580461934E-2,9.963808961E-2,1.881075003E0
3.395166296E1,-9.550123936E-2,-1.839446336E-2,1.971356013E0
3.396164796E1,-1.321226433E-1,1.937762882E-1,2.101793945E0
3.397163296E1,-1.618336252E-1,7.291835330E-1,2.028449396E0
3.398161696E1,-7.108999109E-2,8.863569821E-1,1.684729010E0
3.399160196E1,1.030936844E-1,7.287278887E-1,1.191513446E0
3.400158696E1,1.858619356E-1,5.153534147E-1,6.394678760E-1
3.401157196E1,2.312810786E-1,1.199193033E-1,2.662845397E-1
3.402155696E1,1.055637859E-1,-4.181921326E-1,3.349828917E-1
3.403154196E1,1.440746262E-1,-9.398539621E-1,8.537735921E-1
3.404152696E1,1.923193996E-1,-1.248523652E0,1.470514510E0
3.405151196E1,1.240021216E-1,-1.434340418E0,1.855986355E0
3.406149596E1,2.278024055E-2,-1.618547007E0,1.886837434E0
3.407148096E1,5.055685379E-2,-1.530319540E0,1.575316495E0
3.408146596E1,1.070357859E-1,-1.214752547E0,1.015934424E0
3.409145096E1,1.548062769E-1,-9.582505450E-1,4.132426107E-1
3.410143596E1,2.341225147E-1,-7.928297444E-1,-1.875880337E-1
3.411142096E1,3.318346411E-1,-6.653247021E-1,-7.047023374E-1
3.412140571E1,3.887533021E-1,-5.471981551E-1,-1.021181715E0
3.413139071E1,4.280679336E-1,-4.685047920E-1,-1.133171098E0
3.414137571E1,4.602967630E-1,-3.721137343E-1,-1.130848584E0
3.415135971E1,3.677073457E-1,-3.212040011E-1,-1.016926112E0
3.416134471E1,1.047047020E-1,-2.749192692E-1,-7.785403919E-1
3.417132971E1,-1.108011917E-1,-1.820617571E-1,-5.702491218E-1
3.418131471E1,-2.754659108E-1,-1.075823361E-1,-4.217076248E-1
3.419129971E1,-3.294974725E-1,-5.807849273E-2,-3.190755415E-1
3.420128471E1,-2.464024899E-1,-9.013702199E-2,-2.537276441E-1
3.421126971E1,-2.027372923E-1,-1.070758210E-1,-2.051776278E-1
3.422125471E1,-1.258897673E-1,-1.087394270E-1,-1.541595018E-1
3.423123971E1,-1.136308421E-1,1.071462069E-2,-8.014018357E-2
3.424122371E1,-8.966314171E-2,4.733606122E-2,-1.426574439E-1
3.425120871E1,-1.498189309E-1,1.804962747E-1,-3.695475376E-1
3.426119371E1,-1.753867401E-1,2.684122318E-1,-6.958823973E-1
3.427117871E1,-1.304028493E-1,3.908365189E-1,-1.100066501E0
3.428116371E1,-1.110901995E-1,5.467481388E-1,-1.468788412E0
3.429114871E1,-2.922961892E-2,5.543087714E-1,-1.737379678E0
3.430113371E1,6.105076035E-2,5.847763463E-1,-1.882298241E0
3.431111871E1,1.046077387E-1,6.297189595E-1,-1.895089610E0
3.432110271E1,1.199701284E-1,6.407167681E-1,-1.791500337E0
3.433108771E1,8.641473932E-2,5.554252241E-1,-1.515535732E0
3.434107271E1,6.306841521E-2,5.354790559E-1,-1.134132965E0
3.435105771E1,5.098234836E-2,4.972471460E-1,-7.781345952E-1
3.436104271E1,4.150446860E-2,4.363197071E-1,-4.616733438E-1
3.437102771E1,1.185905144E-1,4.087897002E-1,-1.687915742E-1
3.438101271E1,1.322429681E-1,4.418870238E-1,1.151030248E-1
3.439099771E1,7.594393839E-2,4.953674854E-1,3.494085574E-1
3.440098171E1,3.457570078E-2,5.897058050E-1,4.998907453E-1
3.441096671E1,4.911375183E-2,7.137738539E-1,5.436437058E-1
3.442095171E1,6.346042533E-2,7.695326100E-1,5.265324140E-1
3.443093671E1,1.763244508E-1,7.545386680E-1,5.718553519E-1
3.444092171E1,3.079348781E-1,7.272554867E-1,7.127703255E-1
3.445090671E1,4.243299548E-1,6.612328937E-1,9.768457872E-1
3.446089171E1,4.229778593E-1,5.142566963E-1,1.318488073E0
3.447087671E1,3.596526600E-1,3.258408431E-1,1.757010536E0
3.448086171E1,2.224575022E-1,7.565215319E-2,2.191381475E0
3.449084571E1,7.800383024E-2,-2.136871538E-1,2.494477161E0
3.450083071E1,-3.124490747E-2,-4.055585653E-1,2.542892691E0
3.451081571E1,-1.549601318E-1,-2.150425384E-1,2.282647156E0
3.452080071E1,-2.071024946E-1,4.034555411E-1,1.720927953E0
3.453078571E1,-1.563719603E-1,5.195011371E-1,1.039774691E0
3.454077071E1,-1.449516538E-2,3.749924648E-1,3.401155776E-1
3.455075571E1,1.688986879E-1,-1.466418097E-1,-5.843473434E-2
3.456074071E1,8.237836981E-2,-9.406508645E-1,4.833846402E-1
3.457072471E1,7.269141555E-2,-1.377833803E0,1.872944450E0
3.458070971E1,-1.176961553E-1,-1.548823784E0,3.140409134E0
3.459069471E1,-4.585682165E-1,-1.645953784E0,4.025622620E0
3.460067971E1,-6.289983632E-1,-1.675914478E0,4.034135581E0
3.461066471E1,-6.390838601E-1,-1.701297680E0,3.254231619E0
3.462064971E1,-6.322986779E-1,-1.509825049E0,2.151461365E0
3.463063471E1,-6.330904640E-1,-1.110236929E0,9.420647943E-1
3.464061971E1,-4.823622180E-1,-7.324637479E-1,-9.608378649E-2
3.465060371E1,-2.333986294E-1,-4.679688947E-1,-8.133208001E-1
3.466058871E1,-9.078414431E-2,-3.784012453E-1,-1.232737486E0
3.467057371E1,3.361321254E-2,-3.940581154E-1,-1.417235851E0
3.468055871E1,1.324322900E-1,-4.725933845E-1,-1.446508182E0
3.469054371E1,2.056337654E-1,-5.593784170E-1,-1.387869964E0
3.470052871E1,1.622838973E-1,-6.121263687E-1,-1.303412781E0
3.471051371E1,9.534013029E-3,-6.285438884E-1,-1.190982519E0
3.472049871E1,-1.474435726E-1,-6.113552671E-1,-1.095099877E0
3.473048271E1,-1.903990826E-1,-5.770700450E-1,-1.055981419E0
3.474046771E1,-1.599923918E-1,-6.074764435E-1,-1.035943011E0
3.475045271E1,-1.302728584E-1,-6.576957668E-1,-9.955592161E-1
3.476043771E1,-1.419016730E-1,-7.613665348E-1,-8.699370503E-1
3.477042271E1,-2.161821973E-1,-8.202188335E-1,-7.161897773E-1
3.478040771E1,-3.543796774E-1,-7.878267206E-1,-6.408448952E-1
3.479039271E1,-4.610015718E-1,-7.934238216E-1,-7.064342827E-1
3.480037771E1,-5.313646261E-1,-7.203213467E-1,-8.885487378E-1
3.481036171E1,-5.709459637E-1,-6.050925337E-1,-1.139680218E0
3.482034671E1,-5.740963339E-1,-4.687161689E-1,-1.452141974E0
3.483033171E1,-5.163853021E-1,-3.165527603E-1,-1.765280253E0
3.484031671E1,-4.465206864E-1,-1.139226182E-1,-1.966185320E0
3.485030171E1,-3.547175003E-1,2.410412326E-2,-2.037806110E0
3.486028671E1,-2.925692359E-1,1.706713810E-1,-2.017620353E0
3.487027171E1,-2.614173905E-1,3.006620016E-1,-1.990937169E0
3.488025671E1,-2.303850110E-1,3.738888028E-1,-1.966640233E0
3.489024171E1,-2.034879469E-1,4.283792248E-1,-1.849629847E0
3.490022571E1,-2.437433589E-1,4.680310214E-1,-1.618102911E0
3.491021071E1,-2.800414301E-1,5.551262487E-1,-1.250340528E0
3.492019571E1,-4.263377425E-1,6.181092397E-1,-8.292071003E-1
3.493018071E1,-4.931840986E-1,6.234369303E-1,-3.514053816E-1
3.494016571E1,-5.877348547E-1,6.868206748E-1,1.097077990E-1
3.495015071E1,-6.821965505E-1,6.815181273E-1,5.176095629E-1
3.496013571E1,-6.600174768E-1,6.903163596E-1,8.410880578E-1
3.497011971E1,-6.244547112E-1,6.254216945E-1,9.569459581E-1
3.498010471E1,-6.280109147E-1,5.343672444E-1,1.016347237E0
3.499008971E1,-5.592967021E-1,5.743479469E-1,1.181049269E0
3.500007471E1,-4.914474024E-1,5.923561285E-1,1.344548528E0
3.501005971E1,-4.544286801E-1,5.464064422E-1,1.426780846E0
3.502004471E1,-4.049244348E-1,4.751836279E-1,1.468367997E0
3.503002971E1,-3.198468989E-1,4.317894671E-1,1.502292373E0
3.504001471E1,-2.806283810E-1,3.850480677E-1,1.489590467E0
3.504999871E1,-2.836084144E-1,3.523019059E-1,1.452944797E0
3.505998371E1,-3.167042032E-1,3.021002705E-1,1.449880271E0
3.506996871E1,-3.647843957E-1,2.157177456E-1,1.484519176E0
3.507995371E1,-4.398065845E-1,1.670483000E-1,1.461793388E0
3.508993871E1,-4.062776267E-1,2.859112307E-1,1.386673624E0
3.509992371E1,-1.654989706E-1,6.810140973E-1,1.206206914E0
3.510990871E1,2.846623750E-2,8.402467165E-1,7.885303599E-1
3.511989371E1,4.168957318E-1,6.875295036E-1,2.915369099E-1
3.512987771E1,7.826355625E-1,3.480178703E-1,-2.163037097E-1
3.513986271E1,8.260183212E-1,-2.164009197E-1,-3.721817082E-1
3.514984771E1,7.492853102E-1,-8.869654579E-1,2.105418634E-1
3.515983271E1,7.474418293E-1,-1.383884648E0,1.306158049E0
3.516981771E1,5.667962313E-1,-1.725275065E0,2.279740505E0
3.517980271E1,4.095128546E-1,-1.870260432E0,2.694701028E0
3.518978771E1,4.209296893E-1,-1.772839825E0,2.393595734E0
3.519977271E1,4.294047168E-1,-1.585475009E0,1.726689214E0
3.520975671E1,3.570776924E-1,-1.276652414E0,7.916849327E-1
3.521974171E1,2.851549664E-1,-9.847315615E-1,-1.283510613E-1
3.522972671E1,2.865500573E-1,-7.165464574E-1,-7.203401309E-1
3.523971171E1,4.153444654E-1,-5.372729451E-1,-1.084384269E0
3.524969671E1,5.633476166E-1,-4.037004664E-1,-1.291148247E0
3.525968171E1,7.031911976E-1,-3.029446084E-1,-1.281631318E0
3.526966671E1,7.073995849E-1,-2.576943221E-1,-9.815258986E-1
3.527965071E1,6.760464491E-1,-3.578090329E-1,-5.648445404E-1
3.528963571E1,5.777500031E-1,-5.166504733E-1,-1.454395491E-1
3.529962071E1,4.768080210E-1,-5.852624327E-1,2.053577220E-1
3.530960571E1,3.332280326E-1,-6.352390234E-1,4.759709555E-1
3.531959071E1,8.295509714E-2,-6.500954097E-1,6.398830283E-1
3.532957571E1,-7.136301951E-2,-6.505968084E-1,6.951310301E-1
3.533956071E1,-7.614036372E-2,-6.415888803E-1,5.994495320E-1
3.534954571E1,-3.598291774E-2,-6.137335490E-1,3.329808050E-1
3.535952971E1,4.522491031E-2,-5.415794194E-1,1.644353986E-2
3.536951471E1,1.215191746E-1,-4.038694509E-1,-3.418077618E-1
3.537949971E1,1.373873484E-1,-2.504696486E-1,-7.620032966E-1
3.538948471E1,1.379248720E-1,-7.076190747E-2,-1.201599893E0
3.539946971E1,1.323019519E-1,4.820510365E-2,-1.615765779E0
3.540945471E1,1.789242325E-1,1.535698101E-1,-1.941237590E0
3.541943971E1,2.940995253E-1,2.490172002E-1,-2.150674329E0
3.542942371E1,3.650253010E-1,2.945920070E-1,-2.259015049E0
3.543940871E1,4.093133549E-1,3.141718472E-1,-2.287012103E0
3.544939371E1,3.940666304E-1,2.669533150E-1,-2.243487183E0
3.545937871E1,4.112581388E-1,3.328086045E-1,-2.074642984E0
3.546936371E1,4.441636007E-1,4.149448813E-1,-1.842041915E0
3.547934871E1,4.462134152E-1,4.289013811E-1,-1.597973871E0
3.548933371E1,4.264388262E-1,4.211877342E-1,-1.291586203E0
3.549931771E1,3.834004685E-1,4.315666151E-1,-9.314503437E-1
3.550930271E1,3.073511067E-1,4.628367204E-1,-5.352582139E-1
3.551928771E1,2.443182681E-1,5.262483855E-1,-1.683138567E-1
3.552927271E1,2.087150471E-1,5.953176702E-1,1.368622684E-1
3.553925771E1,1.218932319E-1,6.302375344E-1,3.630729157E-1
3.554924271E1,7.018276360E-2,6.504356445E-1,5.782118601E-1
3.555922771E1,-6.335749607E-2,6.700900367E-1,8.282820708E-1
3.556921271E1,-1.147995726E-1,7.274751958E-1,1.179081096E0
3.557919671E1,-4.723088443E-2,7.235325645E-1,1.522621973E0
3.558918171E1,7.769185388E-2,6.649177359E-1,1.833929488E0
3.559916671E1,1.697608051E-1,6.117303660E-1,2.053581313E0
3.560915171E1,2.156613200E-1,4.463407749E-1,2.228061059E0
3.561913671E1,7.183570295E-2,4.251922730E-1,2.360956576E0
3.562912171E1,-2.957667857E-3,3.573852559E-1,2.364270194E0
3.563910671E1,-9.090387519E-2,2.777666440E-1,2.166714411E0
3.564909071E1,-2.074903112E-1,1.968707809E-1,1.901366596E0
3.565907571E1,-2.622332598E-1,1.254719654E-1,1.642461827E0
3.566906071E1,-3.258550226E-1,1.819339223E-1,1.357832817E0
3.567904571E1,-3.103111500E-1,4.470314772E-1,1.022362268E0
3.568903071E1,-1.696246015E-1,8.228682069E-1,5.590394247E-1
3.569901571E1,2.323482502E-2,8.292611139E-1,-1.286580402E-1
3.570900071E1,4.757309273E-2,6.150632789E-1,-7.426361489E-1
3.571898471E1,2.649611869E-1,1.927676435E-1,-7.126814479E-1
3.572896971E1,3.050856212E-1,-5.062080771E-1,1.623011649E-2
3.573895471E1,3.533946591E-2,-1.245481346E0,1.157660991E0
3.574893971E1,-3.388276918E-1,-1.501972823E0,2.059384090E0
3.575892471E1,-5.125242394E-1,-1.657274724E0,2.380365824E0
3.576890971E1,-5.576259334E-1,-1.647790394E0,2.003456057E0
3.577889471E1,-6.215226249E-1,-1.582265911E0,1.039777615E0
3.578887971E1,-5.755959254E-1,-1.375765935E0,1.672771454E-2
3.579886371E1,-4.723725059E-1,-1.020603133E0,-8.587595129E-1
3.580884871E1,-4.237982602E-1,-8.017190471E-1,-1.245586157E0
3.581883371E1,-1.964505488E-1,-5.691945764E-1,-1.039698678E0
3.582881871E1,4.944942312E-2,-5.276538368E-1,-6.024830675E-1
3.583880371E1,9.263373739E-2,-6.523639832E-1,-1.821875453E-1
3.584878871E1,7.143660307E-2,-7.548944711E-1,8.999566555E-2
3.585877371E1,-1.498049341E-2,-8.471920393E-1,2.249815625E-1
3.586875771E1,-1.977434961E-1,-7.873128965E-1,1.628437865E-1
3.587874271E1,-3.037041617E-1,-6.858035517E-1,-6.194540262E-2
3.588872771E1,-4.138196943E-1,-5.502235045E-1,-2.785063899E-1
3.589871271E1,-4.238739451E-1,-3.946698073E-1,-3.613789773E-1
3.590869771E1,-3.549517544E-1,-2.848488647E-1,-3.094510245E-1
3.591868271E1,-2.743350045E-1,-2.598651740E-1,-1.618000585E-1
3.592866771E1,-1.629817625E-1,-2.807049429E-1,-2.596222222E-2
3.593865171E1,-1.597939884E-1,-3.023236341E-1,5.264832973E-2
3.594863671E1,-1.474408043E-1,-2.830280417E-1,-2.389113843E-2
3.595862171E1,-1.165118932E-1,-2.289467787E-1,-2.388096428E-1
3.596860671E1,-1.741203977E-1,-1.433003452E-1,-5.684493488E-1
3.597859171E1,-2.521503759E-1,-1.974641271E-2,-9.132532239E-1
3.598857671E1,-2.729355282E-1,1.629748372E-1,-1.185549871E0
3.599856071E1,-1.940794663E-1,2.498457507E-1,-1.401990405E0
3.600854571E1,-1.195649803E-1,3.639657124E-1,-1.546545271E0
3.601853071E1,-1.034495515E-1,4.429909781E-1,-1.618007601E0
3.602851571E1,-1.122795689E-1,4.852655433E-1,-1.593706573E0
3.603850071E1,-8.212879420E-2,4.865846752E-1,-1.407090932E0
3.604848571E1,-5.152760122E-2,4.832526393E-1,-1.109273527E0
3.605847071E1,-9.831174010E-2,4.646019948E-1,-7.997622764E-1
3.606845471E1,-1.073731519E-1,4.068581090E-1,-5.156560081E-1
3.607843971E1,-1.646558752E-1,3.641566971E-1,-2.821433580E-1
3.608842471E1,-2.684578401E-1,3.732668784E-1,-1.407723016E-1
3.609840971E1,-3.079030473E-1,4.020758906E-1,-9.660945117E-2
3.610839471E1,-3.106339893E-1,4.268295664E-1,-2.121153492E-1
3.611837908E1,-4.344116875E-1,4.804187132E-1,-3.800397813E-1
3.612836408E1,-5.436109614E-1,5.780155398E-1,-5.127224600E-1
3.613834808E1,-5.607911774E-1,7.152912064E-1,-5.420257813E-1
3.614833308E1,-5.418830727E-1,8.256804252E-1,-5.637423402E-1
3.615831808E1,-5.336411298E-1,8.610677744E-1,-5.020910525E-1
3.616830308E1,-4.911903808E-1,8.344701060E-1,-2.856744915E-1
3.617828808E1,-3.833292787E-1,8.184514394E-1,6.949825108E-2
3.618827308E1,-1.769712077E-1,7.515777842E-1,4.413577777E-1
3.619825808E1,1.735033565E-2,6.699441487E-1,6.993649989E-1
3.620824208E1,1.690132020E-1,5.299786898E-1,7.934390974E-1
3.621822708E1,2.282572823E-1,3.365954076E-1,8.634238368E-1
3.622821208E1,2.439608571E-1,2.152295031E-1,1.041028334E0
3.623819708E1,1.680451954E-1,1.552653565E-1,1.266595203E0
3.624818208E1,3.604006970E-2,9.487056233E-2,1.576185976E0
3.625816708E1,-2.143210103E-1,6.643496789E-2,1.798736851E0
3.626815208E1,-3.222715930E-1,2.132320212E-1,1.832744842E0
3.627813608E1,-1.612172738E-1,4.628914650E-1,1.616111934E0
3.628812108E1,2.876475157E-2,4.633513485E-1,1.158596545E0
3.629810608E1,1.450268270E-1,3.530256450E-1,7.398610604E-1
3.630809108E1,3.924052537E-1,2.611123851E-1,5.582295853E-1
3.631807608E1,5.981663971E-1,-4.398933426E-2,6.591864413E-1
3.632806108E1,5.679309200E-1,-5.790216994E-1,1.074181463E0
3.633804508E1,5.658915574E-1,-1.062871486E0,1.758279966E0
3.634803008E1,4.409900244E-1,-1.405127437E0,2.288425959E0
3.635801508E1,3.310494332E-1,-1.535763882E0,2.432121869E0
3.636800008E1,2.177887198E-1,-1.441993985E0,2.134568759E0
3.637798508E1,1.130856624E-1,-1.223960084E0,1.473909988E0
3.638797008E1,2.115709369E-1,-9.100955813E-1,6.301649559E-1
3.639795508E1,3.912374186E-1,-5.671752405E-1,-2.187390751E-1
3.640793908E1,5.602292234E-1,-2.261574376E-1,-9.135450000E-1
3.641792408E1,7.312470154E-1,-6.063124090E-2,-1.372517515E0
3.642790908E1,8.605418904E-1,-2.790042803E-2,-1.540265946E0
3.643789408E1,9.968965475E-1,-6.291428626E-2,-1.439927140E0
3.644787908E1,1.060735352E0,-1.530755742E-1,-1.123751233E0
3.645786408E1,9.684081088E-1,-2.638561910E-1,-7.838853317E-1
3.646784908E1,7.849126875E-1,-3.810419941E-1,-5.040171254E-1
3.647783308E1,6.206008845E-1,-4.869695681E-1,-3.102649570E-1
3.648781808E1,3.984072744E-1,-5.784852905E-1,-1.256420463E-1
3.649780308E1,2.082983964E-1,-6.182918190E-1,8.080442727E-2
3.650778808E1,1.912957166E-1,-6.112633196E-1,1.912583309E-1
3.651777308E1,2.540876498E-1,-5.722113012E-1,1.483239806E-1
3.652775808E1,3.034441251E-1,-5.095091227E-1,-2.614290118E-2
3.653774208E1,3.272195800E-1,-3.790985258E-1,-2.490568882E-1
3.654772708E1,2.971313980E-1,-2.394365374E-1,-4.951433909E-1
3.655771208E1,2.402992210E-1,-1.105565954E-1,-7.442692763E-1
3.656769708E1,1.734677570E-1,5.119507737E-2,-1.026840066E0
3.657768208E1,1.309592302E-1,1.962413281E-1,-1.321884136E0
3.658766708E1,1.446197055E-1,3.289010565E-1,-1.602965055E0
3.659765208E1,1.738795289E-1,4.267871741E-1,-1.793873722E0
3.660763608E1,2.188838302E-1,4.861953237E-1,-1.892044964E0
3.661762108E1,2.770409863E-1,5.419890900E-1,-1.901091776E0
3.662760608E1,3.969318026E-1,5.754051235E-1,-1.903534158E0
3.663759108E1,4.587214500E-1,5.855987938E-1,-1.821070291E0
3.664757608E1,4.292920482E-1,5.699848276E-1,-1.763801492E0
3.665756108E1,3.942789940E-1,5.632232536E-1,-1.629853476E0
3.666754508E1,3.296038918E-1,5.418056336E-1,-1.296720058E0
3.667753008E1,2.351407342E-1,4.982621495E-1,-8.937714708E-1
3.668751508E1,9.846639896E-2,4.816823696E-1,-3.890456629E-1
3.669750008E1,-6.032723594E-2,4.639691799E-1,1.809625536E-1
3.670748508E1,-1.299419425E-1,4.162300263E-1,8.440064031E-1
3.671747008E1,-1.611420275E-1,4.605141333E-1,1.325303587E0
3.672745508E1,-6.497240110E-2,5.668589061E-1,1.584032355E0
3.673743908E1,-3.833174198E-2,7.526515523E-1,1.460809886E0
3.674742408E1,6.100274010E-2,9.369751585E-1,1.002370053E0
3.675740908E1,1.298268803E-1,1.126401264E0,4.915625560E-1
3.676739408E1,2.473911444E-1,1.284806356E0,1.437502885E-1
3.677737908E1,4.025498805E-1,1.349747434E0,1.098662585E-1
3.678736408E1,4.274632584E-1,1.231695658E0,3.302712053E-1
3.679734808E1,3.636706473E-1,1.016938756E0,7.346453440E-1
3.680733308E1,3.077777707E-1,7.433250971E-1,1.129927647E0
3.681731808E1,2.417131874E-1,5.421736427E-1,1.504142432E0
3.682730308E1,2.438797635E-1,2.445949510E-1,1.784245112E0
3.683728808E1,2.038263180E-1,5.039057359E-3,1.888167676E0
3.684727308E1,9.685097773E-2,-1.967555176E-1,1.859751377E0
3.685725808E1,6.449718692E-4,-3.292593446E-1,1.667586728E0
3.686724208E1,-1.852777440E-1,-2.567735318E-1,1.299030878E0
3.687722708E1,-3.390230253E-1,1.765676402E-1,6.612931931E-1
3.688721208E1,-3.403393432E-1,6.317539367E-1,-1.440783173E-1
3.689719708E1,-1.978972596E-1,7.850652999E-1,-1.003341860E0
3.690718208E1,-1.497549130E-1,8.328265268E-1,-1.742835715E0
3.691716708E1,-6.744669151E-2,5.600395909E-1,-1.962601562E0
3.692715108E1,1.027873360E-2,-1.662923281E-1,-1.215213380E0
3.693713608E1,1.159416709E-1,-7.408251201E-1,3.162729710E-1
3.694712108E1,-4.192336679E-2,-1.216564745E0,1.824330699E0
3.695710608E1,-4.487306781E-1,-1.676074400E0,3.113568660E0
3.696709108E1,-6.411413491E-1,-1.774397962E0,3.942315584E0
3.697707608E1,-4.902992651E-1,-1.832641639E0,3.974672906E0
3.698706008E1,-2.251506201E-1,-1.715861048E0,3.158015100E0
3.699704508E1,-9.358388253E-2,-1.461447379E0,1.955455095E0
3.700703008E1,-6.335176762E-2,-1.131798464E0,7.720090520E-1
3.701701508E1,9.619176812E-2,-8.207610165E-1,-3.152970707E-1
3.702700008E1,2.260480398E-1,-6.142155788E-1,-1.168377183E0
3.703698508E1,1.760809325E-1,-5.011976711E-1,-1.661796815E0
3.704696908E1,2.216695168E-1,-3.645093573E-1,-1.779669666E0
3.705695408E1,3.001717491E-1,-3.243113577E-1,-1.656621444E0
3.706693908E1,2.064382510E-1,-2.234821902E-1,-1.518344150E0
3.707692408E1,1.570002071E-1,-8.196868099E-2,-1.412420669E0
3.708690908E1,1.154715182E-1,-2.390692592E-2,-1.382809784E0
3.709689408E1,1.013763206E-1,1.967493050E-2,-1.398490847E0
3.710687908E1,1.274912100E-1,-7.441093549E-3,-1.371245161E0
3.711686321E1,-1.175537939E-2,-1.662437231E-1,-1.217270431E0
3.712684821E1,-1.052164613E-1,-3.075880285E-1,-9.090449828E-1
3.713683321E1,-1.685195508E-1,-4.709419115E-1,-4.944820708E-1
3.714681821E1,-2.289006953E-1,-5.157030051E-1,-1.245924711E-2
3.715680321E1,-2.958236316E-1,-5.098668261E-1,3.940105337E-1
3.716678821E1,-3.746491236E-1,-4.625352234E-1,5.696766794E-1
3.717677221E1,-4.114692598E-1,-2.928668591E-1,4.570452726E-1
3.718675721E1,-3.757789153E-1,-4.553292610E-2,6.266110182E-2
3.719674221E1,-2.699597888E-1,2.081481595E-1,-5.078271711E-1
3.720672721E1,-2.357539062E-1,4.017442073E-1,-1.045007365E0
3.721671221E1,-2.791708163E-1,5.665916884E-1,-1.351845853E0
3.722669721E1,-3.740183552E-1,6.902569373E-1,-1.417651003E0
3.723668121E1,-4.478558250E-1,7.202850209E-1,-1.309961663E0
3.724666621E1,-4.892485204E-1,6.944769459E-1,-1.085143238E0
3.725665121E1,-4.803231477E-1,6.765456551E-1,-7.633148271E-1
3.726663621E1,-4.893499331E-1,6.649026062E-1,-4.441556704E-1
3.727662121E1,-5.296121059E-1,7.160610654E-1,-1.796235412E-1
3.728660621E1,-4.271251066E-1,6.772238591E-1,-8.895778477E-2
3.729659021E1,-4.022336558E-1,7.275089635E-1,-6.645419061E-2
3.730657521E1,-4.075375920E-1,7.350323566E-1,-1.451314008E-1
